text,lang
"nti daba 3andk doctorat f lklam, bravo!",darija_latin
"rani msamma b had la discussion, wach nta m3aya?",darija_latin
"chouf, nti daba wahed lchef f had lwad3",darija_latin
"ma tkhafch, hadchi ghir tlata dyal klam",darija_latin
"nta daba katdkhel f kulchi, bghit nshouf shnou tsawar",darija_latin
"rani mchat m3ak, basah ma tl9ach 3la had lmassa2l",darija_latin
nta bghit t3awd tsawer wahed lfilm jdida,darija_latin
rani mazal ma fihmtch kifach t9dr t9oul hakda,darija_latin
nti daba mouchkil nta w had lklam dyalek,darija_latin
"chouf nta, hadchi kayn ghir fi lbladna wla?",darija_latin
"nti daba katzid f had la discussion, rani mskot",darija_latin
"rani kayen ghadi nji ghodwa, wach nta m3aya?",darija_latin
"nti daba nta chef, w ana talib",darija_latin
"bghit nghanni, basah nta kat9awd b klam dyal mouchkil",darija_latin
"ma tkhafch, rani m3ak w gha ntjawzou had lmoshkil",darija_latin
rani dayman kanfakar fik w kanmnah lik koul khir,darija_latin
"yallah, 9awwi rassek w ma tkhallich chi 7aja tahbesak",darija_latin
rani far7an b had lmojiza li w9a3at,darija_latin
kulshi mumkin ila 9rart w tjahadt,darija_latin
"rani m3ak f had tori9, wa3d li rabi",darija_latin
nti wahed linsan mhem w mazal kayn lkhir,darija_latin
"ma tkhafch men lghd, rah dayman kayn lfor9",darija_latin
"dir daba lawa9t dyalek, w ma tkhdemch ghir 3la lmadi",darija_latin
rani dayman kantmanna lik lbaraka w lmouwafaqa,darija_latin
"nta qawi, w mazal 3andek bzaf d lmo9darates",darija_latin
"ma tensaash, had lmassa2l hiya li katbni",darija_latin
rani fakart fi kalamak w bghit nghoullek chokrane,darija_latin
nti nta9i wa3r w ma tkhallish hadchi y3ti9ek,darija_latin
"kul nhar jdida, w fursat jdida",darija_latin
"rani dayman kantfakar lik, bghit lik koulchi mzyan",darija_latin
"nta 9awi, w gha t9der t9ta3 had ttari9",darija_latin
"ma tkhafch, rabi m3ana w gha y3awnna",darija_latin
rani bghit n9olk m3ak dima,darija_latin
nti wahed linsan li kayn fih ljmal w l9owa,darija_latin
"salut kho, kifeh rak?",darija_latin
wach kayn chi jdida 3andkom?,darija_latin
"rani mlih, nchallah nta zada bkhir",darija_latin
bghit nsawl 3la had lmawdo3,darija_latin
labas 3lik? ch7al mn wahed m3ak?,darija_latin
wach nta m3aya f had lprojet?,darija_latin
rani bda nfassar lih hadi l7aja,darija_latin
nti kayen chi wahed jdida?,darija_latin
rani msta3id n3awnkom f ay wa9t,darija_latin
"chouf, bghit nrou7 l3id m3a family",darija_latin
wach nta f had lmoment?,darija_latin
rani dima kanb9a n9ra w nt3llm,darija_latin
nti mzyana bzaf f had l9adiya,darija_latin
wach ghadi njiw l7afla l9adima?,darija_latin
rani kayen f dar ,darija_latin
bghit nghanni wahed lghnia jdida,darija_latin
3lach ma tji chwiya 3la lforum?,darija_latin
rani dayr effort bach nkemel had lprojet,darija_latin
"nti dayra mzyan, tbarkallah 3lik",darija_latin
wach nta fi service ?,darija_latin
"rani m3ak, ma tkhafch men ay 7aja",darija_latin
bghit nrou7 l3id w nfr7 m3a sahabi,darija_latin
nti dayma kat3ti lkhir w nta9i,darija_latin
wach ghadi njiw nchoufou had lmousalsal,darija_latin
rani dayr l’khdma daba w ma3andi w9t,darija_latin
nti wahdek nta9iya f had lmajmou3a,darija_latin
dir dawa w rani dayr lik support,darija_latin
"chouf, had l’mohim howa net9admo dayman",darija_latin
"rani mcharja men lyoum, basah gha ntsanna lweekend",darija_latin
nti bghit n9olk chokrane 3la koulchi,darija_latin
rani dayman kan7awel nkoun a7san,darija_latin
wach nta f had lwa9t mlih?,darija_latin
nti ma tnsash nta9i w b9a dayman m7taram,darija_latin
rani bghit nshouf kifach n9dar n3awn,darija_latin
bghit nkamel had lprojet b najah,darija_latin
rani f dar daba w nta f win?,darija_latin
"nti mzyana bzaaf, w dayman kat3ti lma3loumat",darija_latin
wach nta 3andek chi 7aja jdida t9oliha?,darija_latin
rani n9ra w bghit nkoun mli7 f lfuture,darija_latin
nti dayma katb9a f 9albi,darija_latin
كي راك خويا؟ كلشي لباس؟,darija_arabic
راني تعبان بزاف اليوم,darija_arabic
شحال دالوقت؟,darija_arabic
بغيتي تروح للسوق ولا للبحر؟,darija_arabic
علاه ما جاوش؟,darija_arabic
قولهم يتصنطولي مليح,darija_arabic
درك نجي، استنى شوية,darija_arabic
كي تكمّل، عيطلي,darija_arabic
صحيت بزاف خويا,darija_arabic
نروحوا نتمشاو في لاكورنيش؟,darija_arabic
لاباس عليك؟,darija_arabic
واش راك مليح ولا لا؟,darija_arabic
راني مشارج بزاااف,darija_arabic
غدوة نديرو باربكيو,darija_arabic
علاش ما تجي معنا؟,darija_arabic
هو قال بيها,darija_arabic
شوف انت واش تدير,darija_arabic
نسيت واش قلتلك,darija_arabic
يكون خير إن شاء الله,darija_arabic
هادي سميتها دارجة، ماشي عربية,darija_arabic
واش راك لاباس؟,darija_arabic
هادي هي المسألة!,darija_arabic
سمعت شي حاجة على جيزي؟,darija_arabic
بغيت نمشي للبحر اليوم,darija_arabic
يا خو راني تعبان,darija_arabic
ماشي كل واحد يفهم,darija_arabic
كيفاش ندير هاد المشكلة؟,darija_arabic
راني نستنى في طاكسي,darija_arabic
انت دابا فين راك؟,darija_arabic
ما تخافش راهي بصلا,darija_arabic
هادشي ما عجبنيش,darija_arabic
قلتلك ما تديرهاش,darija_arabic
صحابتي جات اليوم,darija_arabic
درنا فييستا البارح,darija_arabic
أنا في دارنا دابا,darija_arabic
خاصني نقرا شوية,darija_arabic
حيت راني مدمّر,darija_arabic
طلع عليا الضغط,darija_arabic
قلت نجي معاك,darija_arabic
مالك دايخ هكا؟,darija_arabic
عيتلهم وما ردوش!,darija_arabic
شحال كيدخل الانترنت في فورفي أوريدو؟,darija_arabic
جيزي دابا عندها برومو جديدة,darija_arabic
ما فهمتش كيفاش ندير كونفيغيراسيون 4G,darija_arabic
كتبقى الكونكسيون تقطع ولا بطيئة,darija_arabic
غير ندير ريشارج كيمشي ديركت,darija_arabic
واش فبالك بهاد العرض ديال موبيليس؟,darija_arabic
خاصني الكود ديال الويفي اللي في المودام,darija_arabic
أورنج عندهم فورفي ب 1000 دج,darija_arabic
كيمشي الكريدي بزاف في المكالمات,darija_arabic
كونكسي بطيئة دابا، اشرح لي شوية,darija_arabic
أنا مع جيزي وماكانش مشكل,darija_arabic
فودافون كاينة في الخارج بقات تحت الكوفراتور,darija_arabic
علاش ما كيرسلوش SMS تأكيد؟,darija_arabic
غلاو الانترنت هدوما!,darija_arabic
نشوف العرض وندير مقارنة,darija_arabic
دير سبيد تست وشوف الديبيت,darija_arabic
الفورفي يجيب لك 10 جيغا ف الشهر,darija_arabic
كونكسي بالويفي مزيانة، 4G ما سرعاتش,darija_arabic
بغيت ندير بورتابيليتي لجيزي,darija_arabic
أوريدو عندها مِيّور كوفراتور ف بلاصتي,darija_arabic
كيعطيك 1 جيغا بونيس مع كل ريشارج,darija_arabic
راني عيط بجليزي، ما كانسمعش مزيان,darija_arabic
كيجي SMS مع كود فيريفيكاسيون ب زربة,darija_arabic
خاصني نعرف كيفاش نصيفط MMS,darija_arabic
مشات ليا الصولد بلا ما نفهم كيفاش,darija_arabic
ما كاينش السيغنال دابا، راه بصفر,darija_arabic
بغيت نطلانصي الانترنت بشي فورفي قليل,darija_arabic
تليفونات موبيليس ف المحلات ولات غالية,darija_arabic
ف التليفون ديالي 4G ما تصرّاتش مزيان,darija_arabic
درت ريشارج ف البوتيك ما تشارجاتش,darija_arabic
أوريدو عطاوني 5 جيغا ب 1000 دج اللي واعرة,darija_arabic
الكونكسيون فسخت وحدة وحدة,darija_arabic
كيبقاو يشارجيو ليا سيرفيسات ما بغيتهمش,darija_arabic
اللي ف أورنج، واش كاينة 5G دابا؟,darija_arabic
سميتي ما بقاتش ملي تشارجات السيم,darija_arabic
ف الأبلي ما كانش أوبسيون ديال العروض الجداد,darija_arabic
جيزي كيبعتو SMS ب زربة بزاف,darija_arabic
راني نعيط وتتسد ليا دابا دابا,darija_arabic
ما تقاوناش النت فالعرُوب,darija_arabic
صحابتي عندها مشكل مع جيزي، قالت ليا كيتسدو عليها المكالمات حتى ف وقت الحاجة، ودابا كتسول واش كاينة شي سولوسيون ولا لا,darija_arabic
الكونكسيون ديال أوريدو ف هاد الحومة ما عندهاش استابيليتي، نهار تجي بسرعة زوينة ونهار آخر ما كتمشيش حتى ل واتساب، هادي ما بقاتش كاينة,darija_arabic
مشات ليا الريشارج اللي درتها من الأب، ولكن ما زادوش ليا الصولد، عاودت تواصلت مع السيرفيس كلون وگالو لي صبري غير 24 ساعة,darija_arabic
التليفون ديالي كيبقى يدير إيرور ف السيم ديال موبيليس، راه ديجا جربت سيم أخرى وخدمات نرمال، دابا كنتسول واش السيم خاصها ريمبلاسمون,darija_arabic
دنيا خلتني نحس أن الفورفي كيتخلص بزاف على والو، ودابا كيقاطعونا بالـ SMS ملي ندير الريشارج أو نستعمل الانترنت,darija_arabic
راني عندي سؤال، علاش أوريدو كيديرو بونيس ما فهمتش كيفاش كيخدم؟ درت ريشارج ب 200 دج وعطاوني 500 دج داتا بونيس,darija_arabic
كيجيني ميساج ديال SFR ف التليفون ديالي وأنا ما عنديش سيم ديالهم، شوف واش ممكن يكون شي إيرور ف الريزو ولا الهاردوير,darija_arabic
غادي نكون فرحان إلا كان شي عرض فيه واتساب لا محدود بثمن مناسب، حيث دابا الفورفيات غاليين بزاف,darija_arabic
قالو ليا بلي فودافون ف فرنسا كيعطي انترنت لا محدود ف الفورفي ديال 25 يورو، واش كاين شي حاجة بحال هكا ف موبيليس ولا جيزي؟,darija_arabic
درت الريشارج ف البيرو طاباك، ولكن ميساج التأكيد ما جاش ليا دابا، تسنيت 15 دقيقة وما كاين والو، صيفطت *611# ما خدمتش,darija_arabic
مني نعيط للسيرفيس كلون ديال موبيليس، كيعطيوك صوت أوتوماتيك كيسول بالدارجة، ولكن ما كانفهمش الاختيارات اللي كيعطيو,darija_arabic
ماشي كل واحد يعرف يدير باراميتراج ديال 4G، دابا خاصكم تديرو فيديوهات بالدارجة وتحطوها ف يوتيوب باش نعرفو كيفاش نبراميترو,darija_arabic
كنخدم بسيم أوريدو ف المودام، ولكن دابا كيتقطع الاتصال كل 15 دقيقة، خاصني نعرف واش المشكل ف السيم ولا المودام,darija_arabic
كنت فالبلّاج ف جيجل والريزو ديال جيزي ما كانش خالص، ما عندهمش الكوفراتور هنا، خاصكم تديرو تحديث للريزو,darija_arabic
عرفتي واحد صعيق، عندو جوج كارت سيم، وحدة ديال موبيليس ووحدة ديال أورنج فرنسا، كيعرف كيفاش يخدم بيهم ف نفس الوقت,darija_arabic
خدمت الأب ديال جيزي باش نخدم العرض، ولكن ما تشارجاتش ليا الداتا اللي واعدين بيها، دابا بغيتكم تشوفو شي حل,darija_arabic
واش كاين شي عرض ف موبيليس اللي كيخدم فيه فايسبوك وتيك توك بلا محدود؟ حيث دابا كيتقطع عليا النت بسرعة,darija_arabic
SMS اللي كتصيفطو ف عروض جيزي ما فهمتش شنو كتسوى ولا كيفاش نفعّلها، خاصكم تحسنو الكومينيكاسيون مع الكليان,darija_arabic
ف أوريدو جربت شي عرض، ملي خدمتها سالات ليا الداتا بسرعة، ولكن ما كاينش سويفي ف الأب,darija_arabic
كنت بغيت ندير بورتابيليتي من موبيليس لجيزي ولكن قالولي خاصني نستنى 3 أيام باش تتسراح، دابا كتأخذ وقت بزاف,darija_arabic
دابا واش كاين شي عرض ف جيزي اللي كتسوقوه ف فايسبوك فيه واتساب وتيك توك لا محدود بثمن مناسب؟,darija_arabic
أنا كنت نصيفط SMS 700 باش نخدم العرض، ولكن العرض ما تفعلش، غير تلسق ليا الصولد وجاني ميساج غريب,darija_arabic
شنو أحسن أوبيراتور اللي كيعطي كوفراتور مزيانة ف بلاد كبيرة بحال لغواط؟ علاش كلشي خدام غير ف تلمسان؟,darija_arabic
أوريدو عندهم عروض زوينة ف الإشهار، ولكن ملي تدير ريشارج كتلقاها ما فيهاش بونيس، هادو غير تسويق,darija_arabic
خويا شريت سيم كارت دجيزي بصح ما تخدماتش,darija_arabic
تطبيق موبليس راهو يهنق بزاف، ما يفتحليش,darija_arabic
شفت إعلان تاع أوريدو فالأنستغرام، بصح فالآب ماكانش,darija_arabic
كل نهار يجيني مساج من 5005، وليت مخنوق,darija_arabic
درت عرض فايسبوك بـ50 دج، بصح الفيديو ما يخدمش,darija_arabic
حبيت نعيط للزابون تاع دجيزي، قعدت نستنى 20 دقيقة,darija_arabic
سيڨنال موبليس فالدوّار راح كامل,darija_arabic
كشطيت كود التعبئة، عطالي خطأ وعاودت 3 مرات,darija_arabic
واش كاين فورفي خاص بتطبيق تيك توك فموبليس؟,darija_arabic
قسمنا الانترنت من أوريدو، راحتلي 5Go في ساعة,darija_arabic
قالولي 4G بصح اليوتيوب ما يحملش,darija_arabic
السيم كارت تاع موبليس تحبّس كي نرستار الهاتف,darija_arabic
نحب نحول الرقم تاعي من دجيزي لموبليس، كيفاه؟,darija_arabic
سكانيت الكود فالآب تاع أوريدو، عطالي إيرور,darija_arabic
حبيت ندير كومبت ف djezzy wallet، قالولي الاسم خاطئ,darija_arabic
السيڨنال يطيح كي ندخل للڨراج، واش ندير؟,darija_arabic
الزابون كل مرة يجاوبني بروبو تلقائي,darija_arabic
درت عرض نتفليكس من موبليس، بصح راهي تقطع,darija_arabic
رحت للوكالة تاع أوريدو، قعدت نستنى بالزاف,darija_arabic
سمعت كاين عرض 30Go بـ1000دج بصح ما لقيتوش فالآب,darija_arabic
واش كاين عرض غير للمكالمات في دجيزي؟,darija_arabic
خدمة ما بعد البيع راهي تمشي ببطء كبير,darija_arabic
التطبيق يقوللي السيم غير مدعوم فالتلفون,darija_arabic
يجيني مساج من دجيزي فيه لينك خاطئ,darija_arabic
حبيت ندير تعبئة أوتوماتيكية، تنقصلي دراهم بلا تنبيه,darija_arabic
يجيني إشعار بعرض 100دج بصح يتخصملي 120دج,darija_arabic
تطبيق دجيزي يخدم غير مع VPN مرات,darija_arabic
درت كونفيݣ الانترنت وبقا السيڨنال طايح,darija_arabic
شحنت من بريدي موب، بصح ما زادليش الرصيد,darija_arabic
قالولي 5Go في 7 أيام، بقات يومين وما بقاتش داتا,darija_arabic
كاين خطأ فالمكالمات مع سيم موبليس، ما بقاش يستنى,darija_arabic
حبيت نبدل سيم أوريدو لي ضاعتلي، لازم تصريح؟,darija_arabic
واش كاين عرض خاص برمضان فيه 1Go فالنهار؟,darija_arabic
السيڨنال يطلع ويهبط كي الطقس,darija_arabic
النت ما تنجمش تحضر بيه زووم ولا ميتينڨ,darija_arabic
حبيت نشحن من تطبيق موبليس، وقفلي فالدفع,darija_arabic
كاين واحد يبيع كودات دجيزي بثمن أرخص,darija_arabic
درنا ڨروب فالواتساب باش نشكو من موبليس,darija_arabic
شحنت 200دج، بصح الرصيد ما تبدلش,darija_arabic
ما عرفتوش كيفاش نحذف العروض القديمة من التطبيق,darija_arabic
السيڨنال يقطع كي نكون فالدار، بصح فالخارج يخدم مليح,darija_arabic
شريت شريحة جديدة من أوريدو، ما فعلوهاش,darija_arabic
كاين مشكل فالأنترنت، راهي تمشي غير فالتطبيقات الخفيفة,darija_arabic
كل مرة ندير تعبئة، يطيرلي الرصيد بلا ما نعرف علاش,darija_arabic
